ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
O75688,0.10835,0.11663,0.12107,0.1169,0.13571,0.13413,0.17341,0.11569,0.14717,0.15866,0.1681,0.13674,0.13239,0.1476,0.11129,0.13625,0.12002,0.1276,0.12516,0.12499,0.1242,0.12143,0.12921,0.13513,0.13593,0.13011,0.13466,0.11629,0.11214,0.16001,0.13974,0.15199,0.1377,0.13048,0.14445,0.13212,0.13706,0.13616,0.13253,0.11481,0.13031,0.1288,0.1455,0.11533,0.15872,0.11124,0.12084,0.10522,0.11902,0.13514,0.1074,0.10397,0.13684,0.11753,0.11443,0.11003,0.11148,0.12731,0.10163,0.11611,0.11737,0.11732,0.11347,0.1333,0.12955,0.11962,0.1339,0.13763,0.12366,0.12336,0.1107,0.10857,0.11995,0.12338,0.12727,0.1227,0.11874,0.11567,0.15781,0.1258,0.11201,0.10594,0.10523,0.12356,0.12585,0.13039,0.1357,0.14072,0.14154,0.12322,0.13985,0.14431,0.12041,0.15728,0.1284,0.10631,0.13592,0.12687,0.11401,0.12217,0.12887,0.12155,0.13414,0.11655,0.13638,0.12115,0.13086,0.13941,0.11441,0.13303,0.10182,0.11536,0.13182,0.11375,0.12008,0.11491,0.12253,0.15767,0.12663,0.12373,0.12915,0.10449,0.13431,0.13996,0.14132,0.11821,0.12018,0.12893,0.14831,0.12196,0.12226,0.12366,0.12316,0.12106,0.17651,0.13692,0.15228,0.114,0.11073,0.11305,0.13794,0.12824,0.1129,0.12423,0.1157,0.13561,0.14454,0.17628,0.16852,0.16831,0.17953,0.11566,0.11763,0.11508,0.13209,0.16599,0.12241,0.15141,0.14437,0.10989,0.101,0.12142,0.11364,0.11925,0.11051,0.12673,0.12109,0.12051,0.16892,0.11749,0.11562,0.10454,0.12008,0.10733,0.38506,1.0,0.36675,0.11599,0.15375,0.14198,0.10999,0.12095,0.11468,0.11058,0.12623,0.16075,0.11685,0.10805,0.13778,0.13683,0.12951,0.12669,0.14235,0.12604,0.12453,0.12498,0.12574,0.14548,0.12163,0.11437,0.14172,0.11841,0.11352,0.13759
Q8N819,0.13286,0.11854,0.12352,0.13365,0.1332,0.11945,0.14533,0.12649,0.13018,0.13001,0.14731,0.12461,0.14488,0.13454,0.12427,0.13373,0.13158,0.11979,0.14906,0.14509,0.1535,0.12026,0.12916,0.1248,0.12636,0.13561,0.13888,0.12639,0.13659,0.11898,0.13575,0.13334,0.1276,0.12437,0.1596,0.14332,0.13724,0.1342,0.1515,0.13712,0.13724,0.12341,0.11663,0.11355,0.13942,0.13839,0.11487,0.11102,0.1203,0.11732,0.10665,0.1178,0.14366,0.13416,0.11317,0.11133,0.10113,0.11024,0.1339,0.1309,0.12756,0.12501,0.11999,0.14758,0.16437,0.13224,0.12795,0.13515,0.11743,0.12331,0.13548,0.12466,0.13818,0.1329,0.13369,0.12501,0.12319,0.13022,0.10627,0.11986,0.12164,0.12346,0.12458,0.13093,0.10992,0.13071,0.14139,0.13414,0.12156,0.14972,0.12116,0.12538,0.11219,0.12601,0.12052,0.11525,0.13187,0.12187,0.11694,0.1161,0.13232,0.12003,0.13065,0.11598,0.1129,0.12079,0.11705,0.12215,0.1476,0.14191,0.13159,0.13668,0.13063,0.13446,0.13128,0.12846,0.11725,0.12163,0.12353,0.16615,0.10434,0.12154,0.13688,0.11615,0.1174,0.12806,0.14869,0.1566,0.12577,0.13496,0.18057,0.15101,0.18112,0.17072,0.12966,0.1174,0.16099,0.12246,0.12863,0.11911,0.15988,0.12319,0.11885,0.12939,0.1263,0.11817,0.14712,0.12526,0.12418,0.12809,0.11473,0.18264,0.13308,0.12785,0.14081,0.11405,0.11663,0.11115,0.13314,0.14733,0.1151,0.10837,0.10899,0.11591,0.12435,0.10293,0.11804,0.12257,0.12411,0.1191,0.11414,0.11372,0.12556,0.11414,0.23006,0.36675,1.0,0.11571,0.1599,0.16076,0.11488,0.11084,0.12428,0.11344,0.14552,0.15956,0.13714,0.12688,0.12695,0.132,0.14804,0.12959,0.12414,0.16339,0.15539,0.13846,0.12654,0.12102,0.13243,0.11434,0.13215,0.13548,0.12847,0.13409
O15297,0.11198,0.11423,0.12292,0.11144,0.12183,0.12386,0.10721,0.10169,0.10492,0.12917,0.11848,0.12274,0.119,0.10168,0.11838,0.11819,0.14234,0.11283,0.11321,0.12285,0.11279,0.13301,0.1112,0.13123,0.12358,0.12324,0.12564,0.10828,0.1292,0.13069,0.12857,0.12285,0.09828,0.11969,0.1242,0.10648,0.12546,0.10767,0.1419,0.12771,0.11586,0.11025,0.1171,0.1372,0.11657,0.12248,0.10687,0.12067,0.11458,0.10301,0.10694,0.12174,0.14929,0.12641,0.13222,0.12861,0.09995,0.11294,0.12679,0.11101,0.14776,0.10423,0.10114,0.12134,0.12426,0.12815,0.1161,0.11091,0.12113,0.12513,0.11741,0.10815,0.12412,0.11697,0.10707,0.1162,0.11144,0.10789,0.1322,0.11669,0.11184,0.0976,0.11959,0.10964,0.11759,0.12748,0.12518,0.1263,0.11374,0.11635,0.1058,0.09568,0.10923,0.11015,0.10505,0.14845,0.1138,0.1071,0.11905,0.10941,0.1175,0.10929,0.13195,0.11196,0.14229,0.12384,0.1104,0.10559,0.1206,0.12067,0.12862,0.09986,0.10578,0.108,0.11317,0.13462,0.11737,0.12106,0.1243,0.10916,0.11011,0.11132,0.11658,0.11199,0.10656,0.11494,0.1231,0.12528,0.11812,0.13546,0.1118,0.10376,0.13259,0.12355,0.12507,0.1307,0.14712,0.12987,0.11102,0.11421,0.14884,0.14462,0.10226,0.12307,0.11343,0.11364,0.12068,0.1154,0.14201,0.12175,0.10145,0.11734,0.11467,0.13373,0.12824,0.14595,0.13785,0.16254,0.11953,0.11252,0.12055,0.1343,0.11711,0.1124,0.10191,0.13842,0.13176,0.11124,0.12493,0.12488,0.11454,0.10435,0.11055,0.12699,0.12125,0.11599,0.11571,1.0,0.12053,0.10767,0.10941,0.11232,0.10974,0.12382,0.14028,0.12664,0.12653,0.12181,0.11291,0.14188,0.10503,0.12714,0.10691,0.09513,0.09821,0.11489,0.1146,0.12762,0.1119,0.11955,0.12174,0.12444,0.0979,0.12757
Q8WY54,0.10537,0.1189,0.14102,0.11513,0.13277,0.12613,0.18095,0.15194,0.13249,0.12672,0.1221,0.13224,0.17235,0.1426,0.13098,0.12685,0.14106,0.14561,0.15437,0.13105,0.12933,0.13757,0.11777,0.12462,0.12169,0.10983,0.13573,0.1285,0.11394,0.13803,0.14264,0.12772,0.14476,0.14429,0.12028,0.14939,0.11739,0.12919,0.15046,0.14142,0.12747,0.13946,0.13901,0.12711,0.1165,0.1461,0.1153,0.12052,0.12345,0.12523,0.11461,0.11474,0.1335,0.1142,0.12166,0.12998,0.11046,0.12325,0.12562,0.12699,0.14076,0.12351,0.13791,0.14022,0.11955,0.1614,0.14213,0.13379,0.15438,0.11226,0.1085,0.13304,0.11174,0.11452,0.12948,0.1457,0.10721,0.12034,0.13055,0.11817,0.12616,0.12747,0.14713,0.12857,0.14688,0.11269,0.12142,0.13431,0.12315,0.13096,0.16775,0.1353,0.11468,0.14315,0.12199,0.12063,0.12098,0.13112,0.10587,0.11724,0.14736,0.11197,0.12111,0.1106,0.13716,0.11571,0.12146,0.14293,0.12501,0.11723,0.14571,0.13809,0.12293,0.15407,0.11423,0.15921,0.1547,0.14217,0.12176,0.12861,0.13368,0.12254,0.14101,0.12778,0.12614,0.13013,0.13966,0.14203,0.15539,0.13168,0.1259,0.11824,0.12017,0.1352,0.12496,0.14079,0.1521,0.14949,0.16906,0.16315,0.12551,0.14382,0.13242,0.13608,0.12525,0.17483,0.11966,0.15201,0.14073,0.13697,0.14631,0.13718,0.11575,0.14027,0.12714,0.1266,0.11947,0.11491,0.12615,0.11446,0.12595,0.11825,0.11293,0.13663,0.10108,0.10932,0.12613,0.16455,0.12711,0.10886,0.11099,0.19219,0.15194,0.1229,0.13391,0.15375,0.1599,0.12053,1.0,0.65624,0.10692,0.11394,0.11871,0.1094,0.14213,0.13021,0.13192,0.12268,0.12963,0.1308,0.12144,0.11775,0.13102,0.11116,0.11109,0.12425,0.1233,0.13776,0.12352,0.14004,0.13158,0.10759,0.10414,0.13216
P49593,0.12629,0.12681,0.11479,0.11734,0.11516,0.14193,0.16378,0.11158,0.11368,0.14195,0.10975,0.14339,0.14657,0.1391,0.1121,0.14695,0.14976,0.14194,0.13865,0.15307,0.11722,0.13263,0.12037,0.14096,0.12809,0.13892,0.13367,0.12435,0.12949,0.12595,0.13945,0.15524,0.13574,0.12168,0.14519,0.13904,0.1219,0.14641,0.13939,0.13655,0.12778,0.13374,0.13322,0.1251,0.13293,0.15332,0.12173,0.10971,0.11322,0.11632,0.12848,0.11214,0.12716,0.12657,0.10654,0.10403,0.12628,0.10709,0.12177,0.12302,0.11222,0.1074,0.10371,0.15262,0.1517,0.16048,0.13664,0.13602,0.13746,0.13022,0.13343,0.16567,0.12267,0.14717,0.11011,0.11812,0.14181,0.1146,0.11642,0.13598,0.12879,0.12911,0.12644,0.1354,0.13654,0.1081,0.11855,0.11828,0.13264,0.17139,0.13903,0.14207,0.10695,0.11326,0.11941,0.1166,0.10703,0.14014,0.11177,0.11384,0.13524,0.15139,0.1117,0.15202,0.12629,0.13852,0.16667,0.13756,0.12588,0.11195,0.11893,0.13547,0.15893,0.14506,0.15387,0.15539,0.13139,0.1466,0.14423,0.14902,0.099,0.11151,0.13917,0.13441,0.11167,0.14537,0.13754,0.12295,0.14644,0.17495,0.11719,0.11621,0.13145,0.14334,0.14527,0.1252,0.149,0.16254,0.1622,0.16668,0.13531,0.12429,0.12592,0.1096,0.12703,0.1413,0.12327,0.15562,0.15523,0.16463,0.1426,0.12375,0.14969,0.13664,0.12841,0.14284,0.15902,0.13174,0.1256,0.10246,0.15644,0.123,0.12464,0.132,0.11798,0.1169,0.11559,0.16229,0.11802,0.12125,0.13238,0.13862,0.15213,0.13048,0.1216,0.14198,0.16076,0.10767,0.65624,1.0,0.1289,0.11194,0.11464,0.14111,0.14967,0.19123,0.11668,0.12503,0.12951,0.1217,0.13357,0.14117,0.12997,0.13063,0.12624,0.11333,0.1221,0.11215,0.11269,0.11075,0.13365,0.12548,0.11799,0.12995
O15355,0.10283,0.1399,0.1135,0.11065,0.10829,0.11788,0.12024,0.1139,0.12794,0.12243,0.10839,0.13199,0.11098,0.11288,0.11497,0.11639,0.11352,0.10928,0.13092,0.11364,0.11913,0.11404,0.12117,0.11589,0.11748,0.14367,0.1267,0.11897,0.11303,0.1122,0.1148,0.11028,0.12762,0.11377,0.12659,0.11183,0.11612,0.10953,0.12263,0.10804,0.11579,0.10218,0.10994,0.1301,0.117,0.13292,0.10492,0.12326,0.09891,0.14479,0.11381,0.11017,0.12296,0.09286,0.10321,0.11312,0.12045,0.10601,0.11232,0.11173,0.10791,0.11036,0.10442,0.11294,0.10556,0.10879,0.10402,0.10864,0.12278,0.11158,0.10471,0.11313,0.11197,0.12308,0.12333,0.126,0.12178,0.11443,0.11794,0.0999,0.12501,0.12805,0.11919,0.11893,0.09968,0.12058,0.12456,0.12709,0.11742,0.11146,0.10607,0.11105,0.11814,0.11352,0.10655,0.12703,0.13407,0.12429,0.11537,0.12354,0.10791,0.10514,0.11055,0.11905,0.11874,0.11231,0.10468,0.11271,0.1284,0.11315,0.11502,0.11252,0.10692,0.10849,0.11877,0.12585,0.11433,0.11453,0.11906,0.1194,0.10998,0.12312,0.11054,0.14251,0.10968,0.10291,0.12965,0.13063,0.11608,0.10889,0.11269,0.11506,0.11322,0.12874,0.12505,0.11666,0.1043,0.10664,0.11993,0.11309,0.12322,0.11942,0.11007,0.10042,0.13234,0.11244,0.13011,0.11598,0.11287,0.10671,0.10854,0.11206,0.11899,0.11271,0.1099,0.12695,0.11694,0.11376,0.11162,0.1053,0.1131,0.10369,0.1149,0.10943,0.12706,0.11329,0.11119,0.11837,0.12019,0.10447,0.09675,0.13912,0.10417,0.10775,0.14631,0.10999,0.11488,0.10941,0.10692,0.1289,1.0,0.0985,0.10862,0.11934,0.12536,0.11559,0.12498,0.12171,0.11263,0.11279,0.12721,0.116,0.1198,0.10466,0.11093,0.11951,0.13131,0.14029,0.12299,0.13063,0.10309,0.10937,0.12522,0.12276
Q9ULR3,0.1115,0.10408,0.1237,0.12763,0.11982,0.10132,0.11112,0.1075,0.11687,0.12182,0.11696,0.11296,0.14859,0.11019,0.11749,0.12537,0.10359,0.12172,0.11601,0.10829,0.11769,0.10946,0.10604,0.12361,0.11971,0.15916,0.11492,0.11161,0.10285,0.11444,0.11407,0.12685,0.11707,0.11456,0.12297,0.10002,0.10601,0.10474,0.10728,0.12247,0.13101,0.10533,0.11343,0.09473,0.12749,0.12069,0.10585,0.11886,0.11741,0.10816,0.14929,0.12271,0.11597,0.1146,0.10748,0.10736,0.10392,0.10622,0.11162,0.098,0.10785,0.12884,0.11657,0.10018,0.1126,0.11271,0.12269,0.14195,0.11581,0.11925,0.13936,0.11559,0.11756,0.10894,0.13073,0.11347,0.11459,0.11045,0.12167,0.12433,0.12521,0.11417,0.10536,0.13148,0.12148,0.11161,0.10753,0.1109,0.10392,0.1172,0.10855,0.10437,0.11049,0.10366,0.11574,0.1152,0.13654,0.12925,0.11205,0.11865,0.1315,0.10509,0.12353,0.12319,0.13071,0.10877,0.11376,0.11336,0.12078,0.10542,0.13524,0.10757,0.10398,0.11719,0.11843,0.12038,0.1235,0.13071,0.12493,0.11108,0.13353,0.10161,0.12172,0.10674,0.10145,0.10553,0.10916,0.11186,0.12313,0.12681,0.14887,0.13984,0.13586,0.12012,0.11293,0.11407,0.11428,0.11281,0.11399,0.11897,0.11033,0.12335,0.13008,0.11293,0.11891,0.09654,0.10864,0.09353,0.10669,0.09834,0.11471,0.1255,0.10426,0.1061,0.10152,0.10803,0.11176,0.11458,0.10521,0.14413,0.10627,0.1264,0.11799,0.12265,0.11157,0.12661,0.11573,0.12498,0.11239,0.10516,0.13108,0.10939,0.11044,0.10475,0.11165,0.12095,0.11084,0.11232,0.11394,0.11194,0.0985,1.0,0.47712,0.31356,0.12283,0.11589,0.11868,0.11068,0.10792,0.11175,0.11971,0.10707,0.12198,0.11035,0.1039,0.10625,0.11941,0.12918,0.10232,0.09964,0.13919,0.12263,0.10827,0.11686
Q5JR12,0.10052,0.13233,0.10153,0.1119,0.12411,0.10387,0.12581,0.11182,0.10732,0.11565,0.12294,0.11926,0.15473,0.14005,0.1291,0.12564,0.14402,0.11111,0.11567,0.11148,0.11221,0.11653,0.11735,0.12062,0.13259,0.12116,0.12434,0.14157,0.1108,0.12746,0.13972,0.11193,0.13386,0.14932,0.11754,0.1162,0.12101,0.13808,0.10949,0.11234,0.11006,0.11416,0.10295,0.11974,0.13571,0.10377,0.11694,0.11613,0.10632,0.12485,0.12756,0.10754,0.11256,0.11757,0.10313,0.12715,0.11044,0.12595,0.11914,0.11243,0.132,0.13334,0.11388,0.12399,0.126,0.11701,0.10977,0.13832,0.1237,0.11063,0.13615,0.10898,0.1192,0.11324,0.12244,0.11074,0.11008,0.1109,0.10313,0.11867,0.13909,0.11941,0.11147,0.12431,0.11253,0.10426,0.12133,0.13611,0.11001,0.11188,0.12097,0.1334,0.12831,0.12259,0.11481,0.1251,0.11615,0.14856,0.1169,0.11692,0.10783,0.11686,0.11988,0.11711,0.10874,0.11504,0.10596,0.1117,0.11585,0.11714,0.10478,0.1175,0.11293,0.12526,0.10667,0.11238,0.10773,0.10308,0.12232,0.12023,0.10648,0.11625,0.10875,0.11307,0.1307,0.11177,0.10682,0.1144,0.12594,0.12549,0.12639,0.14048,0.11231,0.11118,0.12899,0.11268,0.11342,0.11018,0.13018,0.11478,0.10771,0.12402,0.11503,0.10911,0.10737,0.10786,0.1176,0.11787,0.11614,0.12111,0.10614,0.12348,0.1056,0.12571,0.11166,0.11168,0.12897,0.11688,0.13321,0.11124,0.11016,0.11211,0.11835,0.1121,0.12612,0.10725,0.1168,0.13675,0.1177,0.10708,0.11194,0.11121,0.12199,0.10726,0.12675,0.11468,0.12428,0.10974,0.11871,0.11464,0.10862,0.47712,1.0,0.34806,0.11119,0.12014,0.12844,0.13148,0.11604,0.11504,0.11422,0.11942,0.11611,0.10888,0.11407,0.12542,0.12894,0.12993,0.12159,0.11577,0.14368,0.13595,0.1039,0.13912
Q96MI6,0.12606,0.1099,0.11268,0.10582,0.11298,0.11255,0.10615,0.13039,0.10766,0.11374,0.11187,0.11257,0.11514,0.12653,0.12893,0.1311,0.11059,0.11599,0.12913,0.10618,0.12133,0.12152,0.12604,0.11935,0.12767,0.11118,0.12191,0.12448,0.11927,0.12814,0.12015,0.11653,0.11122,0.12444,0.12512,0.12301,0.13977,0.10991,0.12131,0.11508,0.11775,0.11969,0.11315,0.11357,0.10881,0.118,0.12531,0.12095,0.10675,0.11494,0.09895,0.11953,0.1101,0.13651,0.10999,0.10614,0.10844,0.09906,0.11581,0.12015,0.11849,0.1178,0.10631,0.12171,0.13475,0.11606,0.11713,0.11326,0.11158,0.13392,0.15257,0.12817,0.12868,0.1219,0.10793,0.11617,0.11846,0.10516,0.13005,0.10668,0.11162,0.13756,0.11417,0.10694,0.12797,0.11126,0.108,0.13156,0.15619,0.1127,0.09914,0.10911,0.11616,0.11551,0.11251,0.14303,0.11618,0.1146,0.12615,0.12148,0.11925,0.11397,0.12678,0.11715,0.12429,0.12964,0.11919,0.10585,0.12585,0.1175,0.13128,0.10799,0.10972,0.11255,0.1233,0.12515,0.11941,0.11089,0.1155,0.11634,0.11885,0.10326,0.11717,0.12421,0.10483,0.1135,0.11815,0.10297,0.11743,0.11357,0.11447,0.10554,0.11,0.1074,0.10256,0.12278,0.11435,0.11321,0.12162,0.11662,0.11221,0.10414,0.13247,0.13212,0.15796,0.11877,0.10916,0.13816,0.11285,0.12194,0.15025,0.10398,0.10864,0.12526,0.11945,0.12267,0.1152,0.13912,0.10055,0.1234,0.11139,0.14773,0.10884,0.14395,0.12051,0.12245,0.11776,0.13148,0.12239,0.12127,0.1318,0.11321,0.13926,0.11213,0.13428,0.11058,0.11344,0.12382,0.1094,0.14111,0.11934,0.31356,0.34806,1.0,0.11458,0.12338,0.11014,0.12293,0.10686,0.10491,0.10222,0.10302,0.10436,0.11642,0.11029,0.1183,0.12055,0.10611,0.12823,0.12272,0.1202,0.10814,0.1115,0.11284
Q8N3J5,0.11037,0.11835,0.12367,0.10909,0.13423,0.12639,0.14368,0.11251,0.12034,0.17589,0.1593,0.13883,0.13879,0.13491,0.12134,0.13543,0.14556,0.15541,0.14087,0.13667,0.13807,0.14574,0.12444,0.13452,0.11332,0.12544,0.12888,0.13659,0.14334,0.12944,0.1403,0.13082,0.14363,0.14531,0.13741,0.11789,0.118,0.13092,0.13998,0.14492,0.1479,0.13511,0.13132,0.12378,0.12943,0.14537,0.11325,0.11513,0.10814,0.1044,0.13469,0.11801,0.10832,0.11489,0.11325,0.10553,0.10583,0.10425,0.11336,0.12023,0.1149,0.14745,0.11345,0.11736,0.11375,0.13222,0.13711,0.13752,0.12747,0.17916,0.17128,0.12643,0.12623,0.1641,0.09932,0.1208,0.12053,0.13574,0.13181,0.11847,0.12023,0.12289,0.1191,0.11437,0.1297,0.11302,0.14265,0.13068,0.15636,0.14178,0.11187,0.14642,0.1346,0.14316,0.13233,0.12015,0.11597,0.12783,0.15697,0.13511,0.13447,0.12951,0.13879,0.11907,0.13201,0.12601,0.1197,0.10434,0.10315,0.13342,0.13236,0.11308,0.14709,0.12729,0.14883,0.15142,0.15344,0.1363,0.14282,0.12162,0.11396,0.10434,0.11617,0.13806,0.14005,0.14103,0.12011,0.13398,0.12844,0.14104,0.14346,0.12251,0.14595,0.12706,0.11514,0.11794,0.14237,0.12819,0.13385,0.13898,0.14162,0.11898,0.11506,0.11384,0.12912,0.13726,0.12102,0.13058,0.12187,0.14739,0.12689,0.13412,0.12843,0.1359,0.13039,0.14901,0.11697,0.12823,0.12187,0.12543,0.12399,0.14864,0.12627,0.11048,0.10336,0.13468,0.12955,0.13848,0.13652,0.11411,0.11158,0.12403,0.11394,0.10636,0.12446,0.12623,0.14552,0.14028,0.14213,0.14967,0.12536,0.12283,0.11119,0.11458,1.0,0.17946,0.11464,0.1238,0.14282,0.13694,0.12573,0.11687,0.11129,0.14323,0.13601,0.12568,0.12563,0.12836,0.13072,0.12401,0.11882,0.11167,0.1175,0.16428
Q5SGD2,0.10774,0.10595,0.10414,0.10075,0.11929,0.1206,0.1226,0.11949,0.1351,0.14857,0.1618,0.11804,0.1335,0.15966,0.13358,0.12545,0.13708,0.13276,0.14415,0.15047,0.12715,0.15162,0.12361,0.1214,0.13878,0.12223,0.13136,0.12692,0.13763,0.18414,0.17767,0.16025,0.12758,0.1346,0.16279,0.13024,0.12644,0.11366,0.1345,0.11632,0.12792,0.11958,0.14795,0.13261,0.12277,0.11798,0.13673,0.11327,0.11107,0.12638,0.12431,0.12154,0.12759,0.1332,0.10605,0.12588,0.11624,0.11014,0.11733,0.10829,0.10671,0.1124,0.15501,0.14587,0.1172,0.12619,0.13066,0.10604,0.12041,0.12953,0.12853,0.13676,0.14971,0.13116,0.11584,0.13881,0.13661,0.12544,0.10312,0.129,0.13471,0.12684,0.12654,0.13559,0.11326,0.12128,0.1269,0.13074,0.13172,0.14606,0.14802,0.13613,0.15831,0.1539,0.13564,0.1333,0.16807,0.15105,0.1373,0.11539,0.12283,0.13594,0.12887,0.14321,0.12569,0.13963,0.1327,0.13015,0.12714,0.1309,0.13385,0.12089,0.13147,0.10531,0.13288,0.1205,0.12025,0.11878,0.14409,0.11921,0.14473,0.11829,0.10914,0.12841,0.13548,0.12873,0.13191,0.13796,0.13853,0.1169,0.13266,0.14783,0.13621,0.14824,0.13282,0.1101,0.15694,0.13873,0.12315,0.12709,0.13867,0.133,0.14698,0.14594,0.10592,0.12858,0.11957,0.1289,0.13646,0.12485,0.11054,0.11928,0.15382,0.14368,0.14646,0.15189,0.11098,0.11929,0.10678,0.1188,0.11984,0.10568,0.12525,0.10254,0.11254,0.11474,0.12584,0.11749,0.15675,0.12253,0.15183,0.11313,0.11701,0.13667,0.11764,0.16075,0.15956,0.12664,0.13021,0.19123,0.11559,0.11589,0.12014,0.12338,0.17946,1.0,0.14686,0.12127,0.14157,0.1258,0.11635,0.11675,0.11957,0.12004,0.11056,0.11484,0.11526,0.13292,0.13423,0.12188,0.13872,0.10211,0.10548,0.12796
Q8NI37,0.10125,0.12256,0.10054,0.10478,0.16763,0.15519,0.11739,0.13751,0.12202,0.16589,0.14463,0.15335,0.15451,0.14193,0.14871,0.14968,0.12529,0.1277,0.12697,0.16877,0.13013,0.11874,0.14667,0.12669,0.13668,0.13393,0.13671,0.13168,0.14875,0.13531,0.11821,0.13514,0.13454,0.11995,0.15506,0.13004,0.12192,0.13042,0.12104,0.1736,0.16898,0.13394,0.12877,0.15514,0.15144,0.13628,0.12413,0.12456,0.12354,0.11429,0.11679,0.11001,0.15918,0.1098,0.13233,0.1044,0.12656,0.11542,0.13721,0.14298,0.11597,0.13552,0.13801,0.12554,0.16596,0.13464,0.19493,0.12733,0.15296,0.10797,0.13161,0.12361,0.12569,0.11533,0.12497,0.14781,0.12662,0.11549,0.11438,0.11732,0.11799,0.1236,0.13073,0.13707,0.11865,0.13269,0.10846,0.13526,0.13871,0.1285,0.1316,0.11969,0.14377,0.10698,0.11635,0.11962,0.14256,0.12304,0.11423,0.12503,0.12262,0.12151,0.13704,0.12055,0.13176,0.12212,0.12932,0.11587,0.11374,0.12648,0.14294,0.1124,0.13248,0.1423,0.15309,0.12909,0.11196,0.12401,0.12503,0.12601,0.12299,0.13585,0.14743,0.13454,0.12182,0.12719,0.13401,0.15576,0.1416,0.13853,0.11108,0.13787,0.14016,0.12606,0.12224,0.14367,0.13887,0.14958,0.13315,0.15451,0.1411,0.13391,0.14439,0.11343,0.11122,0.13394,0.13689,0.15922,0.12075,0.14084,0.12754,0.14078,0.11315,0.14505,0.12753,0.11837,0.12409,0.15877,0.11934,0.12754,0.099,0.10142,0.11635,0.10551,0.12858,0.10887,0.12613,0.12323,0.14942,0.12721,0.10482,0.1333,0.12081,0.10954,0.11396,0.11685,0.13714,0.12653,0.13192,0.11668,0.12498,0.11868,0.12844,0.11014,0.11464,0.14686,1.0,0.11326,0.13566,0.14811,0.10566,0.11044,0.10712,0.11413,0.11429,0.13952,0.14102,0.15036,0.12897,0.11592,0.12729,0.11408,0.13697,0.14919
