ID,A0A0H3KB22,A0A0R0FIC1,A0A0R0GAG6,A0A0R4J536,A0A0Z8EWX1,A0A1B8PDY4,A0A1D6F795,A0A1D6KKP7,A0A1D6L6E5,A0A1D8PS33,A0A1F2VBE7,A0A1F2WQF4,A0A1I3QG02,A0A1I5E523,A0A2V9HK14,A0A3D4P501,A0A3N0ANJ2,A0A661U9F1,A3DDW1,A4HSJ7,A4HWP3,A4HWS3,A4HY57,A4I0J4,A4IGH2,A4J6G2,A7RNF3,B4FFP5,B4FJY4,B5DF48,B6TM42,B8A031,B9M511,C0PGU3,C0PN26,C6FX51,C6KT59,D3ZVG1,D4ACM1,E4N8S5,EIC300131,F4IVY6,H2JHX2,HED132381,I1JHY9,I1JXG4,I1JXG5,I1KTQ5,I1KXG4,I1LFP7,I1LIK7,I1LNN6,K7K4A9,K7LNH5,L4IZD0,MBB2876758-1,MBI19861291,MBL84112071,MBL84891351,MBM41893231,MBN8969022-1,MBO69482481,MBS03225261,MBS03678631,MBU07513571,MCA0419989-1,NOQ145911,NWG304921,O13642,O14023,O24770,O31423,O43766,O59761,O59778,O70600,OQW784741,P0A9N4,P0A9N8,P0AEI1,P0AEI4,P12996,P30140,P30745,P32131,P32451,P32875,P36979,P52062,P54967,P60716,P64554,P69848,P9WJS3,P9WPQ7,Q02908,Q08960,Q08C92,Q09316,Q0E297,Q0JD33,Q0JKY3,Q0TTH1,Q10QB5,Q1ZXC6,Q20624,Q21452,Q23651,Q2FV03,Q2FVJ7,Q2FXH0,Q2FXY9,Q2FXZ6,Q2FZ02,Q2FZ66,Q2FZX4,Q2G1D7,Q2G1X7,Q2MFI7,Q2QQ49,Q2QU90,Q2R1U4,Q39055,Q3ABV3,Q46CH7,Q46E78,Q4CUJ9,Q4CXG8,Q4DC43,Q4DKU2,Q4DPP3,Q4DT80,Q4DXJ3,Q4DYL7,Q4E0Z1,Q54J76,Q54KV4,Q54NM6,Q54VE8,Q56184,Q5IW0,Q5JM88,Q5RH95,Q5RIC0,Q5RKZ7,Q5SUV1,Q5VV42,Q5XIH4,Q5ZAQ2,Q69U93,Q6L534,Q6NUM6,Q6PG34,Q6PHG4,Q70KE5,Q7JQW6,Q7K4W1,Q7X7L3,Q7XRF1,Q841K7,Q84JV6,Q8BJM7,Q8BTW8,Q8CBB9,Q8G907,Q8H0V1,Q8H8N3,Q8I3L6,Q8I5E0,Q8IDQ0,Q8IM25,Q8IQF1,Q8LEE8,Q8MXQ7,Q8RXN5,Q8WXG1,Q91WE6,Q93XX3,Q93ZR1
Q7XRF1,0.13796,0.16313,0.14066,0.85876,0.14382,0.18968,0.12504,0.13446,0.15245,0.1195,0.14953,0.15835,0.1847,0.15843,0.11452,0.17459,0.14379,0.15242,0.1352,0.13642,0.13344,0.1194,0.57471,0.14747,0.1378,0.13385,0.14524,0.1728,0.12911,0.13263,0.13585,0.8828,0.13329,0.12962,0.38871,0.1207,0.13437,0.13987,0.12004,0.1572,0.17168,0.12921,0.16626,0.1844,0.15067,0.14554,0.13306,0.17065,0.14091,0.13043,0.13095,0.19012,0.14062,0.14703,0.13025,0.20072,0.1263,0.13514,0.13042,0.12827,0.16761,0.14434,0.14858,0.13965,0.13681,0.16274,0.14997,0.13907,0.41257,0.11582,0.12787,0.13026,0.41863,0.13171,0.12618,0.13968,0.13979,0.13064,0.16853,0.1722,0.14938,0.1235,0.14669,0.15746,0.19511,0.12888,0.41279,0.13518,0.11619,0.13244,0.17076,0.13845,0.19457,0.15347,0.13214,0.12168,0.13137,0.15838,0.12977,0.16032,0.16972,0.12771,0.14376,0.13333,0.14617,0.14186,0.40616,0.11839,0.13422,0.13405,0.12044,0.1491,0.15073,0.12846,0.1248,0.25626,0.12986,0.14576,0.14388,0.17548,0.12547,0.14222,0.17516,0.13031,0.1454,0.13004,0.11945,0.14221,0.58486,0.16539,0.13765,0.12354,0.13532,0.586,0.15384,0.14137,0.11632,0.15074,0.12405,0.12818,0.15338,0.13855,0.14838,0.12531,0.16906,0.17316,0.11885,0.45467,0.38309,0.12429,0.41162,0.16253,0.12277,0.4447,0.15519,0.42578,0.1338,0.12646,1.0,0.16647,0.14871,0.12025,0.11611,0.14221,0.15608,0.14526,0.16714,0.13675,0.11709,0.38698,0.14923,0.12039,0.4032,0.11859,0.14409,0.14906,0.11932,0.137,0.11791
Q841K7,0.12611,0.17569,0.17778,0.15309,0.14656,0.17758,0.12407,0.12138,0.19104,0.1245,0.1535,0.12791,0.19848,0.14175,0.15569,0.12308,0.16971,0.15632,0.14416,0.13845,0.16529,0.13984,0.13067,0.11526,0.13632,0.52914,0.13108,0.13096,0.11547,0.16754,0.12149,0.17729,0.15312,0.11388,0.17581,0.14552,0.13438,0.17853,0.12063,0.13664,0.15404,0.12679,0.14641,0.16405,0.13788,0.13592,0.12077,0.19777,0.14804,0.13707,0.12186,0.14417,0.13276,0.14221,0.12961,0.13128,0.14398,0.14305,0.13396,0.15034,0.13116,0.15137,0.14113,0.14392,0.17242,0.11806,0.14328,0.1434,0.1242,0.12846,0.11454,0.13475,0.13176,0.1678,0.12773,0.15151,0.15544,0.11314,0.13477,0.12413,0.144,0.11665,0.1194,0.15937,0.13137,0.11697,0.13068,0.12407,0.14288,0.13741,0.14541,0.14718,0.15309,0.12489,0.14269,0.13573,0.11756,0.14656,0.12201,0.18169,0.14262,0.12559,0.11787,0.13912,0.13081,0.11995,0.13046,0.12945,0.14219,0.12578,0.13408,0.12273,0.11691,0.17361,0.15695,0.12676,0.1347,0.13728,0.12675,0.17979,0.12234,0.11956,0.19017,0.12234,0.14266,0.13693,0.13029,0.13432,0.1414,0.12087,0.12121,0.14325,0.13213,0.13316,0.12815,0.12777,0.11386,0.15554,0.11941,0.1297,0.13218,0.12233,0.11007,0.12676,0.17992,0.18556,0.12117,0.14497,0.14168,0.12418,0.1381,0.17608,0.13082,0.13662,0.12222,0.15188,0.13989,0.12437,0.16647,1.0,0.12602,0.15042,0.1123,0.16149,0.16266,0.1267,0.17557,0.1316,0.12653,0.11754,0.13433,0.13209,0.11686,0.13259,0.15553,0.10803,0.11891,0.13627,0.12428
Q84JV6,0.15174,0.11541,0.13502,0.14133,0.16367,0.12731,0.19646,0.17737,0.12429,0.1274,0.13642,0.13235,0.17339,0.1962,0.15315,0.13779,0.13419,0.12375,0.13631,0.13572,0.13488,0.14293,0.13979,0.13486,0.16351,0.1677,0.13639,0.14724,0.13007,0.17975,0.19007,0.1465,0.14064,0.12277,0.13938,0.1428,0.12702,0.129,0.15504,0.20178,0.14216,0.2434,0.12791,0.14437,0.2543,0.12135,0.13331,0.13085,0.21698,0.82535,0.17588,0.14026,0.17071,0.14689,0.12986,0.13974,0.15828,0.13865,0.14063,0.13987,0.11064,0.16317,0.12813,0.13671,0.15916,0.13499,0.13906,0.15962,0.12424,0.14286,0.12132,0.13972,0.13524,0.12174,0.13441,0.14688,0.15794,0.15312,0.13858,0.13236,0.1394,0.15168,0.11079,0.14795,0.12493,0.13537,0.14572,0.19241,0.14316,0.18198,0.13251,0.13898,0.14391,0.19273,0.11391,0.12513,0.12181,0.124,0.11997,0.1383,0.1493,0.2348,0.14549,0.80332,0.15646,0.15029,0.12955,0.14628,0.14637,0.13869,0.1507,0.14548,0.18659,0.14055,0.24605,0.12765,0.12252,0.14129,0.12911,0.14067,0.141,0.17234,0.15502,0.13353,0.15401,0.15212,0.14582,0.12636,0.13481,0.13161,0.14011,0.14256,0.1122,0.15325,0.13288,0.32596,0.13613,0.15379,0.17206,0.12506,0.16103,0.21939,0.16647,0.14237,0.13792,0.16903,0.12512,0.14853,0.14595,0.18811,0.13508,0.14945,0.14236,0.14748,0.11396,0.14894,0.13044,0.12425,0.14871,0.12602,1.0,0.13772,0.12851,0.14847,0.133,0.11904,0.1288,0.11373,0.12473,0.13169,0.30754,0.15497,0.13843,0.13662,0.13087,0.11185,0.13217,0.22545,0.12992
Q8BJM7,0.14308,0.66282,0.64836,0.13354,0.12347,0.1346,0.11082,0.11023,0.67068,0.11615,0.13585,0.1336,0.16618,0.13377,0.12784,0.15876,0.14421,0.1167,0.137,0.54224,0.41268,0.1355,0.13526,0.1044,0.11476,0.1209,0.18367,0.1364,0.14154,0.87581,0.11441,0.12143,0.13298,0.13345,0.12517,0.13389,0.14739,0.13585,0.13762,0.13615,0.1234,0.14657,0.12909,0.12234,0.13938,0.14962,0.1459,0.12957,0.11516,0.12366,0.12819,0.14026,0.11572,0.13246,0.11422,0.14357,0.13842,0.12843,0.16714,0.12976,0.11853,0.12394,0.12466,0.14994,0.13741,0.1156,0.11295,0.1808,0.14038,0.1513,0.1395,0.13822,0.11704,0.604,0.1258,0.14356,0.13719,0.12812,0.12471,0.10607,0.13182,0.12696,0.13182,0.14175,0.12469,0.11717,0.11995,0.13323,0.14015,0.13,0.13877,0.14217,0.13137,0.14498,0.12312,0.13953,0.43409,0.59974,0.12331,0.13448,0.11685,0.12237,0.13144,0.12335,0.13413,0.1449,0.12634,0.12295,0.14755,0.15157,0.10977,0.14643,0.11904,0.125,0.10924,0.13355,0.11766,0.13558,0.13963,0.13573,0.12478,0.1123,0.11898,0.14761,0.1281,0.13517,0.13548,0.56716,0.12031,0.11326,0.13024,0.16766,0.14407,0.11823,0.40855,0.12795,0.12109,0.15469,0.12799,0.11364,0.11709,0.13791,0.15846,0.14868,0.1423,0.13561,0.12182,0.12423,0.12079,0.10826,0.12276,0.7321,0.12367,0.11804,0.13053,0.12668,0.15056,0.14811,0.12025,0.15042,0.13772,1.0,0.13009,0.14348,0.12552,0.10716,0.64687,0.44322,0.13453,0.10955,0.11397,0.11802,0.11937,0.11861,0.68232,0.13651,0.12187,0.11758,0.13696
Q8BTW8,0.12413,0.11739,0.12486,0.13131,0.11907,0.12967,0.35855,0.12245,0.11465,0.11752,0.13374,0.14374,0.15044,0.14744,0.12324,0.12255,0.12004,0.13911,0.10393,0.14767,0.11186,0.16364,0.1277,0.14169,0.14493,0.1077,0.11522,0.16082,0.12977,0.1089,0.11642,0.13923,0.13773,0.13256,0.14451,0.11068,0.1511,0.12882,0.15607,0.12574,0.13035,0.15128,0.13091,0.14474,0.13101,0.13384,0.13762,0.13454,0.11854,0.13116,0.1142,0.15541,0.40614,0.43535,0.13757,0.11575,0.12584,0.16579,0.15978,0.12481,0.11944,0.11767,0.16519,0.16178,0.12259,0.13466,0.12489,0.12208,0.10925,0.13824,0.10746,0.12128,0.14627,0.13176,0.12602,0.12255,0.11273,0.13311,0.13704,0.26239,0.15621,0.13207,0.10953,0.13371,0.12825,0.12911,0.11057,0.14817,0.16931,0.12256,0.11741,0.12366,0.1594,0.12953,0.13173,0.13764,0.11415,0.10233,0.4548,0.12577,0.14324,0.12859,0.12459,0.12495,0.15562,0.11611,0.12755,0.15797,0.12636,0.11702,0.11516,0.1317,0.24375,0.24427,0.11997,0.14314,0.13113,0.14213,0.13215,0.1247,0.12461,0.43946,0.10941,0.13332,0.11258,0.12278,0.11711,0.14082,0.12968,0.1446,0.11661,0.15788,0.16627,0.12881,0.13042,0.12772,0.46331,0.12644,0.10855,0.12652,0.13952,0.13634,0.13375,0.14627,0.12022,0.13097,0.16074,0.15633,0.14667,0.11792,0.13136,0.11713,0.12622,0.12599,0.11374,0.14592,0.13616,0.13725,0.11611,0.1123,0.12851,0.13009,1.0,0.12189,0.13728,0.46669,0.11433,0.12793,0.14902,0.13189,0.13872,0.15593,0.13338,0.12747,0.10574,0.11976,0.16,0.14398,0.14209
Q8CBB9,0.13211,0.16595,0.16182,0.1586,0.13578,0.14538,0.11396,0.1117,0.18013,0.12516,0.17949,0.1893,0.16961,0.14851,0.17529,0.14098,0.12584,0.14107,0.1415,0.14718,0.14361,0.13276,0.12521,0.14445,0.12474,0.13396,0.80024,0.11895,0.14011,0.12929,0.11154,0.15221,0.25905,0.13551,0.15035,0.13608,0.16481,0.1278,0.12391,0.13769,0.14116,0.13523,0.13746,0.15781,0.13747,0.15856,0.13528,0.13552,0.12832,0.13317,0.11108,0.13582,0.14064,0.14493,0.15159,0.1145,0.14213,0.13335,0.13028,0.15187,0.13441,0.12739,0.11888,0.14214,0.15215,0.14178,0.14728,0.12844,0.12577,0.11617,0.11274,0.18566,0.1172,0.17726,0.13965,0.98281,0.13465,0.13941,0.1541,0.13008,0.12385,0.14466,0.11013,0.15148,0.15591,0.12471,0.12915,0.12616,0.13229,0.12376,0.15155,0.13496,0.14603,0.15204,0.11828,0.11877,0.11628,0.19248,0.13012,0.1292,0.13817,0.16829,0.12785,0.13222,0.12406,0.17199,0.13316,0.13104,0.14024,0.11183,0.1474,0.14449,0.13981,0.12208,0.14353,0.12928,0.15971,0.12552,0.19047,0.12227,0.14362,0.12806,0.14454,0.14139,0.17466,0.13386,0.12418,0.15478,0.13926,0.14163,0.13724,0.12979,0.14537,0.15415,0.13749,0.12589,0.14054,0.15783,0.12022,0.11834,0.12332,0.11015,0.79436,0.11944,0.13359,0.13297,0.12136,0.15368,0.13443,0.11336,0.14943,0.1813,0.12279,0.13242,0.17288,0.12052,0.12366,0.14115,0.14221,0.16149,0.14847,0.14348,0.12189,1.0,0.14224,0.1178,0.16089,0.13111,0.12425,0.12643,0.12553,0.16114,0.14021,0.12374,0.1551,0.63688,0.12386,0.16454,0.12315
Q8G907,0.16027,0.12847,0.12494,0.15707,0.13895,0.11365,0.11394,0.12723,0.12657,0.12222,0.13583,0.15226,0.13455,0.15487,0.14875,0.14818,0.17406,0.15241,0.14408,0.14151,0.13354,0.14249,0.13396,0.13623,0.13351,0.18059,0.15679,0.22119,0.12408,0.13415,0.13369,0.16615,0.16314,0.12445,0.13469,0.12331,0.14316,0.14087,0.12239,0.13537,0.13121,0.15686,0.12747,0.12651,0.1494,0.1406,0.11377,0.13397,0.12905,0.16407,0.12471,0.19361,0.12823,0.12138,0.11965,0.15703,0.13804,0.12798,0.14057,0.12684,0.14041,0.12977,0.14238,0.14809,0.1461,0.15426,0.14668,0.14844,0.11976,0.14249,0.11997,0.15896,0.14279,0.15008,0.13196,0.14014,0.123,0.16255,0.14943,0.12979,0.12267,0.14144,0.14045,0.23012,0.14545,0.13655,0.14867,0.12513,0.12294,0.13653,0.16484,0.13567,0.16629,0.13699,0.1664,0.13104,0.15737,0.15354,0.1266,0.14083,0.20665,0.12462,0.17382,0.12855,0.129,0.14324,0.14998,0.1483,0.15383,0.13211,0.13768,0.14417,0.13569,0.11652,0.16519,0.1409,0.12382,0.14006,0.14037,0.12869,0.1364,0.10838,0.12634,0.12744,0.14135,0.14048,0.1322,0.15588,0.14448,0.12828,0.13942,0.13137,0.13585,0.13253,0.13416,0.15173,0.13865,0.12443,0.14893,0.16745,0.14584,0.14725,0.15194,0.11912,0.13867,0.13314,0.13219,0.13568,0.13911,0.11458,0.1355,0.14412,0.1516,0.15964,0.17826,0.1236,0.13336,0.12349,0.15608,0.16266,0.133,0.12552,0.13728,0.14224,1.0,0.10987,0.13443,0.14291,0.14329,0.12972,0.14763,0.17695,0.13173,0.13736,0.11888,0.13415,0.1331,0.12199,0.12193
Q8H0V1,0.14548,0.12226,0.1126,0.12511,0.18439,0.13765,0.54261,0.11844,0.11753,0.14224,0.12534,0.13728,0.12209,0.12592,0.13341,0.12718,0.14394,0.12231,0.11664,0.13401,0.16327,0.12642,0.16713,0.17173,0.11719,0.11592,0.12022,0.1538,0.15988,0.12788,0.13321,0.14996,0.13858,0.15964,0.13379,0.13192,0.16906,0.11967,0.16927,0.13948,0.11141,0.13101,0.12525,0.10897,0.1227,0.12016,0.17522,0.11881,0.11263,0.12154,0.13123,0.14496,0.56847,0.59856,0.14899,0.12969,0.12635,0.12747,0.11752,0.12122,0.11918,0.1342,0.13764,0.11692,0.11024,0.13327,0.10856,0.11366,0.12718,0.14901,0.14743,0.14789,0.14102,0.11834,0.12602,0.11757,0.11615,0.11621,0.15613,0.22672,0.16856,0.12507,0.13839,0.12975,0.12722,0.14698,0.12852,0.12079,0.11463,0.12355,0.13499,0.11908,0.14464,0.14141,0.13353,0.14118,0.1259,0.131,0.44482,0.11935,0.15305,0.12962,0.11002,0.14057,0.17978,0.13042,0.12843,0.13646,0.16535,0.11767,0.11883,0.13544,0.23094,0.27746,0.12123,0.11772,0.14231,0.16592,0.12809,0.13199,0.1366,0.58669,0.11286,0.12247,0.13186,0.11206,0.11371,0.11752,0.14323,0.17612,0.12743,0.12659,0.13658,0.13261,0.12571,0.13982,0.40466,0.14683,0.14932,0.12267,0.13811,0.12122,0.11884,0.1736,0.13207,0.15067,0.14468,0.12892,0.13932,0.12795,0.11638,0.11983,0.14719,0.14673,0.15449,0.13898,0.18219,0.15714,0.14526,0.1267,0.11904,0.10716,0.46669,0.1178,0.10987,1.0,0.10585,0.1093,0.12793,0.12742,0.15345,0.12553,0.13963,0.11914,0.11109,0.12917,0.14638,0.12292,0.15482
Q8H8N3,0.17529,0.87613,0.83356,0.16203,0.13443,0.12249,0.12779,0.1384,0.93923,0.11492,0.13481,0.12678,0.13579,0.15126,0.12456,0.13422,0.11595,0.14555,0.17967,0.59805,0.48491,0.1157,0.18096,0.13918,0.14192,0.12946,0.18599,0.14729,0.11831,0.63275,0.13249,0.16218,0.12334,0.12479,0.14233,0.14557,0.19202,0.15255,0.11786,0.11534,0.12257,0.1412,0.13101,0.14028,0.14303,0.15043,0.13164,0.13717,0.13113,0.12263,0.11384,0.1197,0.11283,0.13352,0.12848,0.14181,0.11853,0.10545,0.12999,0.13277,0.12979,0.1389,0.11836,0.1176,0.11798,0.16556,0.13184,0.12749,0.13634,0.12553,0.11098,0.13567,0.13742,0.58412,0.11896,0.16655,0.11477,0.13159,0.13092,0.14833,0.16635,0.11866,0.1094,0.12297,0.12334,0.11296,0.12481,0.12372,0.13334,0.15254,0.15627,0.13053,0.1615,0.17988,0.13974,0.12427,0.38107,0.5793,0.11394,0.12516,0.15882,0.1367,0.12972,0.13174,0.11308,0.13629,0.14265,0.12112,0.152,0.15603,0.13113,0.15106,0.13576,0.15978,0.14032,0.14121,0.1211,0.12885,0.14953,0.13177,0.15565,0.13974,0.14719,0.10993,0.13403,0.12574,0.10825,0.64467,0.16984,0.13203,0.11248,0.23428,0.20536,0.17933,0.45331,0.14574,0.11348,0.14716,0.13504,0.14994,0.12153,0.11549,0.18278,0.11194,0.14498,0.13179,0.15445,0.13321,0.14284,0.12467,0.12812,0.68695,0.1465,0.14506,0.17673,0.14015,0.15316,0.12255,0.16714,0.17557,0.1288,0.64687,0.11433,0.16089,0.13443,0.10585,1.0,0.49819,0.1165,0.13562,0.15636,0.13347,0.12485,0.1785,0.86066,0.17313,0.14292,0.12007,0.13926
Q8I3L6,0.13361,0.51238,0.50784,0.15605,0.16168,0.15434,0.11955,0.13467,0.50179,0.1342,0.11213,0.12988,0.13968,0.14543,0.12196,0.14106,0.16344,0.1302,0.16344,0.51862,0.558,0.10451,0.15697,0.11589,0.13964,0.14129,0.14391,0.14986,0.13256,0.46918,0.11892,0.14863,0.11516,0.13178,0.13654,0.13658,0.14781,0.16371,0.14581,0.12325,0.14193,0.13706,0.16004,0.15824,0.14546,0.15646,0.1281,0.16421,0.12799,0.13059,0.12168,0.14982,0.13931,0.12202,0.14089,0.13581,0.14023,0.13009,0.15864,0.1273,0.13207,0.14207,0.12155,0.14166,0.15286,0.1102,0.13292,0.13744,0.12616,0.12312,0.12432,0.15365,0.12378,0.4639,0.1332,0.14464,0.1337,0.1783,0.12902,0.15181,0.116,0.13654,0.12796,0.14474,0.15561,0.13688,0.12917,0.13578,0.14761,0.16039,0.1355,0.13625,0.1231,0.13417,0.12237,0.13735,0.48813,0.37919,0.15833,0.15518,0.14903,0.1676,0.17939,0.12762,0.13054,0.13981,0.12038,0.12159,0.14535,0.1431,0.14836,0.12542,0.14182,0.12968,0.12673,0.14443,0.12961,0.12344,0.13923,0.15735,0.13698,0.11153,0.1539,0.11827,0.17614,0.13044,0.1107,0.52814,0.14513,0.11436,0.11561,0.14433,0.15647,0.18018,0.52493,0.1568,0.12647,0.16498,0.15519,0.14237,0.13332,0.13926,0.13527,0.14473,0.14036,0.15131,0.12319,0.13276,0.13009,0.13393,0.14732,0.5149,0.14864,0.12045,0.14663,0.12756,0.14411,0.13118,0.13675,0.1316,0.11373,0.44322,0.12793,0.13111,0.14291,0.1093,0.49819,1.0,0.13346,0.12273,0.11039,0.13446,0.13897,0.13997,0.5176,0.12715,0.12412,0.14658,0.12883
Q8I5E0,0.1262,0.12163,0.14329,0.12978,0.14782,0.12225,0.11499,0.14276,0.12003,0.15876,0.12758,0.11335,0.12412,0.13046,0.1277,0.13151,0.11831,0.13222,0.13973,0.13866,0.12178,0.26716,0.13503,0.46721,0.12926,0.16501,0.13073,0.12948,0.28686,0.12498,0.1397,0.1177,0.13043,0.28411,0.11865,0.13623,0.1079,0.12933,0.29289,0.13786,0.15923,0.11763,0.1593,0.14625,0.13569,0.13766,0.2846,0.12691,0.15602,0.12948,0.1304,0.12047,0.12699,0.13678,0.12216,0.12636,0.17123,0.15863,0.13415,0.17038,0.11008,0.14503,0.14197,0.13518,0.12649,0.14708,0.14901,0.13843,0.12041,0.29396,0.12947,0.1756,0.12609,0.13764,0.13528,0.13291,0.12316,0.12623,0.13296,0.1191,0.12394,0.1565,0.13588,0.12505,0.11213,0.13554,0.12766,0.1324,0.1275,0.12919,0.12604,0.17483,0.13138,0.11159,0.12207,0.24993,0.143,0.11141,0.11932,0.14171,0.12743,0.13629,0.12472,0.13745,0.2983,0.12276,0.12122,0.28621,0.13951,0.11312,0.14091,0.10931,0.12222,0.15089,0.11919,0.14861,0.12562,0.13068,0.13791,0.13056,0.13737,0.12136,0.13167,0.13604,0.12017,0.14674,0.3043,0.13944,0.127,0.48775,0.30851,0.10695,0.12245,0.14234,0.12574,0.12907,0.13575,0.13336,0.15427,0.11626,0.14245,0.12077,0.12135,0.28406,0.13183,0.15824,0.12497,0.11479,0.11273,0.15035,0.1179,0.11854,0.13398,0.11615,0.1105,0.13648,0.11378,0.26216,0.11709,0.12653,0.12473,0.13453,0.14902,0.12425,0.14329,0.12793,0.1165,0.13346,1.0,0.1172,0.13054,0.13728,0.13003,0.12405,0.12892,0.14119,0.12362,0.13215,0.29575
Q8IDQ0,0.13849,0.12661,0.13004,0.38326,0.14014,0.1595,0.14617,0.11922,0.15592,0.11378,0.13762,0.15717,0.17171,0.12209,0.12726,0.14247,0.12657,0.13331,0.16755,0.14166,0.13442,0.12466,0.40985,0.1247,0.14785,0.13766,0.16082,0.12903,0.11629,0.12133,0.11838,0.33935,0.1608,0.11242,0.61275,0.1133,0.15948,0.13281,0.13295,0.15193,0.12586,0.12718,0.15372,0.13655,0.13351,0.12517,0.11168,0.13013,0.14771,0.11833,0.13991,0.16985,0.15418,0.12899,0.12115,0.14083,0.12956,0.15894,0.14076,0.12512,0.13229,0.15032,0.14624,0.14594,0.1352,0.13053,0.13683,0.13375,0.61981,0.13323,0.13733,0.15138,0.70439,0.12547,0.12484,0.12842,0.12839,0.12317,0.12383,0.14581,0.13442,0.11945,0.12671,0.13393,0.18578,0.14472,0.64376,0.11954,0.15137,0.12231,0.3989,0.12053,0.13693,0.11962,0.12895,0.14779,0.10816,0.15126,0.12682,0.13043,0.15375,0.14739,0.15302,0.15206,0.11491,0.13435,0.66023,0.11611,0.13981,0.12245,0.16883,0.14416,0.13178,0.12367,0.14754,0.25191,0.16816,0.13765,0.13535,0.13586,0.14602,0.12335,0.11966,0.12638,0.1236,0.12611,0.11885,0.14539,0.42344,0.13449,0.11266,0.16305,0.15134,0.39595,0.12541,0.13054,0.1189,0.14021,0.13289,0.15422,0.11482,0.12837,0.12076,0.13374,0.12309,0.13127,0.14408,0.67762,0.68751,0.12772,0.68392,0.12035,0.17685,0.69539,0.13063,0.72892,0.14251,0.12002,0.38698,0.11754,0.13169,0.10955,0.13189,0.12643,0.12972,0.12742,0.13562,0.12273,0.1172,1.0,0.16378,0.15479,0.6834,0.11563,0.12486,0.10916,0.14443,0.1363,0.11539
Q8IM25,0.14367,0.16348,0.15053,0.14879,0.16013,0.16198,0.11484,0.14922,0.14016,0.13843,0.15468,0.13466,0.1491,0.15731,0.16466,0.13011,0.13153,0.13624,0.15485,0.12711,0.12946,0.11794,0.14779,0.11877,0.14788,0.15181,0.13193,0.12577,0.134,0.13606,0.17913,0.13755,0.13506,0.12969,0.14499,0.14825,0.16634,0.14357,0.12466,0.13431,0.12442,0.23777,0.15459,0.12084,0.23959,0.13054,0.14949,0.14052,0.15975,0.28704,0.13419,0.13537,0.14002,0.1555,0.15916,0.15723,0.12559,0.14228,0.13724,0.14116,0.12454,0.12832,0.13745,0.15715,0.13468,0.1359,0.12941,0.14215,0.15419,0.13581,0.14125,0.15092,0.1504,0.11388,0.12442,0.12509,0.14687,0.12523,0.14334,0.14037,0.12577,0.13319,0.12668,0.12353,0.14639,0.12671,0.12441,0.17682,0.15324,0.14717,0.15166,0.12371,0.13992,0.14369,0.11211,0.14294,0.14063,0.13297,0.13653,0.14406,0.13615,0.14577,0.14301,0.30843,0.15302,0.20625,0.13292,0.12496,0.14393,0.17174,0.14782,0.15291,0.14053,0.13608,0.22495,0.13821,0.15401,0.13064,0.14056,0.14832,0.11573,0.12726,0.14003,0.13584,0.16139,0.13268,0.12684,0.11617,0.12481,0.12848,0.12607,0.16312,0.12803,0.14173,0.12687,0.22588,0.12561,0.13735,0.13432,0.16657,0.1335,0.27095,0.13957,0.12766,0.15106,0.16927,0.11742,0.13448,0.13589,0.15017,0.14853,0.13315,0.13753,0.14475,0.13207,0.147,0.11641,0.14857,0.14923,0.13433,0.30754,0.11397,0.13872,0.12553,0.14763,0.15345,0.15636,0.11039,0.13054,0.16378,1.0,0.16109,0.14574,0.14029,0.1717,0.13832,0.12199,0.14423,0.13945
Q8IQF1,0.13761,0.14609,0.15758,0.14226,0.17943,0.13728,0.14885,0.13412,0.13172,0.13398,0.1631,0.14654,0.18247,0.19408,0.12476,0.14247,0.14552,0.193,0.13714,0.12053,0.12009,0.12852,0.11754,0.12963,0.13484,0.16847,0.12565,0.13489,0.12134,0.12221,0.13311,0.14839,0.17517,0.12625,0.17329,0.13395,0.13555,0.45392,0.12748,0.12176,0.16737,0.13712,0.14202,0.19822,0.12481,0.11798,0.11789,0.49279,0.11651,0.14764,0.1187,0.14346,0.13219,0.12629,0.13798,0.12898,0.16861,0.1754,0.22015,0.17365,0.1373,0.17488,0.20654,0.21833,0.17769,0.14704,0.17708,0.18245,0.14116,0.13641,0.10994,0.12591,0.14651,0.13665,0.12308,0.1637,0.18357,0.12949,0.14916,0.13583,0.12421,0.1224,0.12317,0.29489,0.10242,0.13282,0.14106,0.11316,0.14731,0.13023,0.14164,0.15403,0.30183,0.2153,0.143,0.12574,0.14277,0.13919,0.1133,0.47454,0.15016,0.12091,0.16442,0.13845,0.12965,0.63617,0.14047,0.14822,0.13502,0.11108,0.12346,0.12752,0.12106,0.11637,0.14935,0.17454,0.12033,0.15261,0.14258,0.46395,0.13068,0.14766,0.49302,0.12471,0.19074,0.14798,0.13779,0.12316,0.12714,0.11792,0.1476,0.15065,0.1259,0.12445,0.1173,0.12111,0.13377,0.4733,0.15054,0.14371,0.15431,0.15687,0.1561,0.13028,0.45596,0.14816,0.15065,0.14229,0.1555,0.11293,0.12792,0.11685,0.1542,0.13938,0.14202,0.13708,0.12582,0.12074,0.12039,0.13209,0.15497,0.11802,0.15593,0.16114,0.17695,0.12553,0.13347,0.13446,0.13728,0.15479,0.16109,1.0,0.1662,0.13389,0.12645,0.11979,0.15162,0.12051,0.13176
